element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Eu,PSL-PAW-v1-high,27.0,200.0,200,67.36,0.15,0.07,0.45,0.35,0.15,0.23,0.14,0.14,0.18,0.13,0.14
Eu,Wentzcovitch,17.0,150.0,150,17.34,4.69,11.16,2.02,2.77,7.78,1.08,2.07,4.04,1.84,1.7,1.52
Eu,JTH-1.1-std,17.0,100.0,150,9.44,5.71,13.09,1.6,2.27,9.89,1.59,2.93,5.45,2.38,2.43,2.22
Eu,PSL-PAW-v1-low,11.0,40.0,40,1.0,30.9,73.99,24.87,29.17,40.83,2.32,9.97,25.08,13.48,4.05,7.35
Eu,PSL-US-v1-low,11.0,40.0,40,1.0,30.93,73.92,24.94,29.27,40.95,2.37,9.99,25.1,13.56,4.07,7.37
