element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Th,MARBURG,12.0,150.0,150,3.14,0.05,0.21,0.03,0.12,0.13,0.16,0.17,0.04,0.09,0.18,0.12
Th,PSL-US-v1-high,12.0,200.0,200,4.83,0.08,0.09,0.04,0.04,0.08,0.23,0.25,0.07,0.04,0.25,0.18
Th,PSL-PAW-v1-high,12.0,70.0,75,1.0,0.19,0.26,0.27,0.22,0.38,0.33,0.32,0.05,0.3,0.33,0.24
