element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Pm,PSL-PAW-v1-high,25.0,150.0,150,3.88,0.05,0.04,0.06,0.13,0.14,0.22,0.13,0.1,0.16,0.16,0.13
Pm,PSL-US-v1-high,25.0,150.0,150,3.88,0.41,0.28,0.85,1.13,0.08,0.09,0.01,0.05,0.12,0.02,0.02
Pm,Wentzcovitch,15.0,150.0,150,1.4,2.96,4.75,5.94,2.98,3.94,0.55,1.12,2.39,1.18,0.9,0.91
Pm,JTH-1.1-std,15.0,120.0,120,1.0,3.81,6.11,7.12,3.48,5.29,0.96,1.75,3.51,1.71,1.43,1.46
