element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Ac,PSL-US-v1-high,11.0,35.0,45,1.0,0.05,0.01,0.04,0.03,0.07,0.14,0.16,0.2,0.05,0.15,0.16
Ac,PSL-PAW-v1-high,11.0,200.0,200,13.66,0.05,0.09,0.1,0.08,0.16,0.17,0.16,0.16,0.13,0.15,0.17
