element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Ra,PSL-PAW-v1-high,20.0,120.0,120,1.0,3.15,0.66,0.31,0.36,0.1,1.12,1.99,9.26,2.53,1.78,1.34
Ra,PSL-US-v1-high,20.0,120.0,120,1.0,3.2,0.79,0.42,0.44,0.16,1.14,2.02,9.38,2.62,1.81,1.36
