element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Rb,PSL-PAW-v1-high,9.0,55.0,65,2.48,0.1,0.04,0.04,0.04,0.05,0.01,0.03,0.41,0.01,0.03,0.09
Rb,PSL-US-v1-high,9.0,55.0,60,2.48,0.11,0.02,0.05,0.04,0.0,0.03,0.01,0.44,0.04,0.02,0.06
Rb,DOJO-050-std,9.0,200.0,200,17.21,0.13,0.03,0.02,0.02,0.04,0.06,0.08,0.5,0.05,0.07,0.14
Rb,GBRV-1.X,9.0,30.0,30,1.0,0.18,0.05,0.03,0.03,0.06,0.09,0.11,0.67,0.08,0.1,0.17
Rb,DOJO-041-std,9.0,40.0,40,1.54,0.47,0.03,0.02,0.02,0.03,0.11,0.09,1.59,0.11,0.09,0.04
Rb,SPMS,9.0,30.0,30,1.0,0.66,0.05,0.06,0.06,0.06,0.16,0.16,2.17,0.12,0.15,0.1
Rb,SG15,9.0,30.0,30,1.0,0.82,0.06,0.06,0.06,0.06,0.2,0.17,2.69,0.18,0.17,0.14
Rb,JTH-1.1-std,9.0,30.0,30,1.0,4.71,0.28,0.29,0.29,0.16,1.57,1.53,14.67,1.59,1.47,1.34
