element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Pr,PSL-PAW-v1-high,23.0,200.0,200,53.88,0.19,0.34,0.57,0.39,0.11,0.08,0.03,0.18,0.07,0.05,0.04
Pr,Wentzcovitch,13.0,30.0,35,1.0,2.11,3.71,3.64,2.38,2.39,0.69,1.01,2.18,1.28,0.93,0.97
Pr,JTH-1.1-std,13.0,30.0,35,1.0,2.45,4.11,3.9,2.45,2.98,0.94,1.38,3.03,1.57,1.27,1.32
Pr,PSL-US-v1-high,23.0,200.0,200,53.88,2.99,2.69,7.88,4.22,1.29,0.86,0.48,0.3,1.63,0.57,0.46
