element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Am,PSL-US-v1-high,17.0,40.0,60,1.0,0.12,0.24,0.03,0.08,0.02,0.39,0.19,0.11,0.15,0.26,0.17
Am,PSL-PAW-v1-high,17.0,200.0,200,11.18,0.13,0.21,0.03,0.03,0.03,0.41,0.2,0.11,0.19,0.28,0.16
Am,MARBURG,17.0,40.0,60,1.0,0.58,1.18,0.62,0.52,1.3,0.3,0.29,0.39,0.4,0.28,0.13
