element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Ti,GBRV-1.X,12.0,30.0,30,1.0,0.0,0.02,0.02,0.02,0.03,0.03,0.06,0.05,0.03,0.05,0.03
Ti,DOJO-041-std,12.0,70.0,70,3.56,0.01,0.02,0.12,0.11,0.06,0.05,0.08,0.13,0.01,0.06,0.04
Ti,SPMS,12.0,45.0,50,1.84,0.12,0.1,0.06,0.07,0.39,0.04,0.19,0.3,0.13,0.15,0.08
Ti,SG15,12.0,40.0,45,1.54,0.22,0.17,0.09,0.11,0.62,0.11,0.32,0.43,0.15,0.26,0.16
Ti,JTH-1.1-std,12.0,30.0,30,1.0,0.25,0.35,0.36,0.37,0.38,0.44,0.3,0.25,0.4,0.33,0.21
Ti,PSL-PAW-v1-high,12.0,50.0,55,2.15,0.31,0.4,0.38,0.4,0.41,0.45,0.39,0.51,0.45,0.42,0.26
Ti,PSL-US-v1-high,12.0,50.0,55,2.15,0.35,0.46,0.47,0.48,0.47,0.49,0.39,0.49,0.5,0.43,0.27
