element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
U,MARBURG,14.0,40.0,45,1.0,0.08,0.15,0.07,0.05,0.28,0.22,0.17,0.2,0.1,0.16,0.11
U,PSL-PAW-v1-high,14.0,80.0,120,2.83,0.3,0.33,0.29,0.21,0.56,0.5,0.4,0.43,0.28,0.45,0.33
U,PSL-US-v1-high,14.0,80.0,120,2.83,0.34,0.61,0.14,0.12,0.14,0.54,0.45,0.6,0.04,0.52,0.52
