element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Sc,GBRV-1.X,11.0,30.0,30,1.0,0.0,0.04,0.03,0.04,0.02,0.06,0.08,0.08,0.04,0.08,0.08
Sc,DOJO-041-std,11.0,65.0,70,3.19,0.0,0.02,0.06,0.08,0.11,0.04,0.05,0.06,0.02,0.05,0.02
Sc,PSL-PAW-v1-high,11.0,60.0,70,2.83,0.02,0.13,0.12,0.1,0.04,0.11,0.09,0.09,0.14,0.1,0.09
Sc,PSL-US-v1-high,11.0,65.0,70,3.19,0.06,0.03,0.02,0.02,0.28,0.05,0.06,0.09,0.07,0.07,0.06
Sc,JTH-1.1-std,11.0,30.0,30,1.0,0.15,0.04,0.02,0.01,0.2,0.29,0.29,0.4,0.19,0.31,0.15
Sc,PSL-PAW-v0.x,11.0,55.0,60,2.48,0.15,0.08,0.05,0.05,0.25,0.3,0.29,0.35,0.25,0.32,0.18
Sc,PSL-US-v0.x,11.0,55.0,60,2.48,0.16,0.1,0.07,0.08,0.26,0.31,0.28,0.34,0.26,0.32,0.18
Sc,SG15,11.0,35.0,35,1.26,0.26,0.06,0.14,0.12,0.77,0.19,0.35,0.39,0.07,0.35,0.22
Sc,SPMS,11.0,35.0,35,1.26,0.48,0.3,0.06,0.04,1.55,0.01,0.26,0.26,0.45,0.23,0.17
