element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Np,PSL-US-v1-high,15.0,80.0,120,2.83,0.2,0.11,0.13,0.05,0.42,0.44,0.3,0.27,0.24,0.38,0.24
Np,PSL-PAW-v1-high,15.0,80.0,120,2.83,0.25,0.19,0.19,0.14,0.47,0.51,0.36,0.32,0.27,0.43,0.29
Np,MARBURG,15.0,40.0,60,1.0,0.42,0.89,0.54,0.44,0.92,0.32,0.24,0.31,0.34,0.25,0.15
