element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Ar,PSL-PAW-v1-low,8.0,100.0,100,2.15,0.04,0.02,0.05,0.02,0.07,0.03,0.13,0.21,0.17,0.11,0.04
Ar,PSL-PAW-v1-high,8.0,100.0,120,2.15,0.07,0.02,0.04,0.03,0.05,0.03,0.14,0.32,0.15,0.11,0.03
Ar,PSL-US-v1-high,8.0,100.0,150,2.15,0.08,0.22,0.22,0.15,0.15,0.05,0.11,0.19,0.24,0.09,0.03
Ar,PSL-US-v1-low,8.0,100.0,120,2.15,0.12,0.3,0.3,0.23,0.2,0.06,0.11,0.17,0.29,0.09,0.05
Ar,PSL-US-v0.x,8.0,75.0,75,1.4,0.14,0.12,0.13,0.06,0.08,0.09,0.24,0.5,0.16,0.21,0.03
Ar,PSL-PAW-v0.x,8.0,75.0,75,1.4,0.18,0.01,0.02,0.05,0.02,0.11,0.27,0.61,0.1,0.24,0.04
Ar,SPMS,8.0,65.0,150,1.13,0.49,0.75,0.99,0.86,0.64,0.15,0.08,0.35,0.6,0.06,0.06
Ar,DOJO-041-std,8.0,60.0,65,1.0,0.5,0.78,1.01,0.88,0.66,0.2,0.05,0.04,0.63,0.06,0.1
Ar,JTH-1.1-std,8.0,150.0,150,3.95,1.79,0.21,0.17,0.22,0.19,1.5,1.96,4.91,0.32,1.84,0.66
