element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Mo,JTH-1.1-std,14.0,30.0,30,1.0,0.0,0.05,0.09,0.07,0.11,0.01,0.04,0.09,0.01,0.04,0.04
Mo,SPMS,14.0,35.0,35,1.26,0.04,0.08,0.08,0.07,0.13,0.09,0.12,0.23,0.07,0.11,0.09
Mo,PSL-PAW-v1-high,14.0,40.0,55,1.54,0.06,0.1,0.05,0.05,0.17,0.16,0.16,0.24,0.1,0.16,0.13
Mo,DOJO-041-std,14.0,65.0,65,3.19,0.07,0.13,0.13,0.13,0.17,0.18,0.17,0.25,0.12,0.16,0.14
Mo,PSL-PAW-v0.x,14.0,35.0,35,1.26,0.08,0.12,0.09,0.08,0.19,0.18,0.18,0.28,0.13,0.18,0.15
Mo,GBRV-1.X,14.0,30.0,30,1.0,0.08,0.18,0.15,0.15,0.16,0.21,0.19,0.23,0.19,0.2,0.14
Mo,PSL-US-v1-high,14.0,40.0,55,1.54,0.1,0.17,0.14,0.14,0.24,0.23,0.2,0.27,0.16,0.19,0.17
Mo,SG15,14.0,30.0,30,1.0,0.1,0.08,0.01,0.02,0.18,0.07,0.18,0.39,0.05,0.15,0.16
Mo,PSL-US-v0.x,14.0,35.0,40,1.26,0.1,0.18,0.16,0.15,0.21,0.23,0.21,0.29,0.17,0.21,0.17
