element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
B,PSL-PAW-v0.x,3.0,30.0,30,1.0,0.01,0.02,0.08,0.09,0.02,0.02,0.05,0.09,0.0,0.06,0.13
B,JTH-1.1-std,3.0,30.0,30,1.0,0.01,0.05,0.04,0.06,0.01,0.05,0.07,0.11,0.03,0.07,0.14
B,PSL-US-v0.x,3.0,30.0,35,1.0,0.02,0.06,0.1,0.09,0.08,0.01,0.03,0.04,0.04,0.03,0.15
B,GBRV-1.X,3.0,30.0,30,1.0,0.05,0.14,0.18,0.17,0.16,0.03,0.03,0.07,0.11,0.04,0.16
B,SPMS,3.0,45.0,50,1.84,0.06,0.18,0.06,0.1,0.27,0.04,0.05,0.09,0.03,0.05,0.1
B,DOJO-041-std,3.0,50.0,55,2.15,0.07,0.03,0.22,0.16,0.15,0.11,0.13,0.24,0.13,0.15,0.06
B,PSL-US-v1-high,3.0,30.0,30,1.0,0.11,0.2,0.34,0.29,0.18,0.09,0.08,0.1,0.11,0.11,0.09
B,PSL-PAW-v1-high,3.0,30.0,30,1.0,0.11,0.18,0.35,0.3,0.13,0.1,0.08,0.19,0.14,0.12,0.08
B,SG15,3.0,35.0,35,1.26,0.29,0.4,0.2,0.06,0.73,0.27,0.3,0.52,0.31,0.36,0.05
