element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
V,DOJO-041-std,13.0,70.0,70,3.56,0.01,0.04,0.11,0.09,0.1,0.02,0.05,0.12,0.02,0.04,0.01
V,GBRV-1.X,13.0,30.0,35,1.0,0.01,0.11,0.08,0.08,0.14,0.09,0.08,0.06,0.11,0.08,0.06
V,SPMS,13.0,55.0,60,2.48,0.08,0.02,0.16,0.15,0.24,0.07,0.17,0.3,0.04,0.14,0.06
V,SG15,13.0,55.0,55,2.48,0.15,0.03,0.17,0.17,0.2,0.17,0.28,0.46,0.02,0.25,0.12
V,PSL-PAW-v1-high,13.0,65.0,70,3.19,0.4,0.53,0.5,0.48,0.68,0.48,0.39,0.55,0.52,0.42,0.26
V,PSL-US-v1-high,13.0,65.0,70,3.19,0.43,0.59,0.57,0.54,0.71,0.5,0.4,0.56,0.56,0.44,0.27
V,PSL-PAW-v1-low,13.0,65.0,70,3.19,0.5,0.64,0.6,0.57,0.85,0.58,0.45,0.63,0.63,0.5,0.3
V,JTH-1.1-std,13.0,30.0,30,1.0,0.52,0.51,0.47,0.45,0.97,0.79,0.58,0.49,0.69,0.63,0.41
V,PSL-US-v1-low,13.0,65.0,70,3.19,0.53,0.69,0.66,0.62,0.88,0.6,0.47,0.64,0.66,0.52,0.31
