element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Er,Wentzcovitch,22.0,150.0,150,44.72,3.87,4.41,3.7,4.42,9.81,0.31,0.96,2.0,0.81,0.62,0.5
Er,JTH-1.1-std,22.0,150.0,150,44.72,6.25,3.23,2.87,3.89,12.63,4.33,6.22,9.17,3.92,5.67,4.42
Er,PSL-US-v1-low,11.0,30.0,45,1.0,13.61,7.95,9.76,14.32,35.43,5.32,3.51,14.28,1.5,1.67,1.43
Er,PSL-PAW-v1-low,11.0,30.0,45,1.0,13.62,7.98,9.79,14.35,35.47,5.34,3.5,14.28,1.51,1.68,1.42
