element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
H,PSL-PAW-v0.x,1.0,40.0,40,1.54,0.0,0.02,0.01,0.01,0.0,0.04,0.01,0.06,0.04,0.01,0.09
H,PSL-PAW-v1-high,1.0,40.0,40,1.54,0.0,0.02,0.01,0.01,0.0,0.04,0.01,0.06,0.04,0.01,0.09
H,PSL-US-v0.x,1.0,40.0,40,1.54,0.0,0.06,0.06,0.06,0.05,0.06,0.02,0.06,0.06,0.02,0.1
H,PSL-US-v1-high,1.0,40.0,40,1.54,0.0,0.06,0.06,0.06,0.05,0.06,0.02,0.06,0.06,0.02,0.1
H,SG15,1.0,55.0,65,2.48,0.0,0.01,0.03,0.03,0.03,0.04,0.01,0.05,0.02,0.01,0.1
H,JTH-1.1-std,1.0,35.0,40,1.26,0.0,0.09,0.11,0.11,0.09,0.01,0.01,0.03,0.04,0.01,0.09
H,GBRV-1.X,1.0,30.0,30,1.0,0.02,0.13,0.13,0.13,0.11,0.09,0.03,0.1,0.13,0.04,0.1
H,DOJO-041-std,1.0,50.0,60,2.15,0.03,0.15,0.14,0.13,0.16,0.08,0.03,0.07,0.1,0.04,0.11
H,SPMS,1.0,55.0,60,2.48,0.03,0.16,0.14,0.14,0.16,0.09,0.03,0.08,0.1,0.04,0.11
