element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Ho,PSL-PAW-v1-high,31.0,150.0,150,3.05,0.11,0.19,0.35,0.28,0.22,0.14,0.09,0.11,0.02,0.09,0.08
Ho,Wentzcovitch,21.0,150.0,150,1.4,2.28,4.24,3.43,4.23,1.68,0.33,0.84,1.84,0.64,0.5,0.44
Ho,JTH-1.1-std,21.0,120.0,150,1.0,7.19,2.89,2.77,3.8,17.97,3.71,5.62,8.54,3.81,5.04,4.03
