element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Cr,DOJO-041-str,14.0,100.0,100,3.95,0.0,0.03,0.03,0.02,0.07,0.05,0.02,0.02,0.01,0.03,0.05
Cr,GBRV-1.X,14.0,200.0,200,11.18,0.0,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02
Cr,DOJO-041-std,14.0,80.0,80,2.83,0.1,0.23,0.16,0.18,0.35,0.07,0.09,0.13,0.14,0.08,0.02
Cr,PSL-PAW-v1-high,14.0,45.0,70,1.19,0.21,0.35,0.38,0.34,0.3,0.27,0.24,0.4,0.31,0.26,0.16
Cr,SPMS,14.0,200.0,200,11.18,0.41,0.63,0.58,0.62,0.88,0.25,0.31,0.36,0.42,0.29,0.09
Cr,SG15,14.0,40.0,45,1.0,0.43,0.06,0.43,0.41,0.66,0.37,0.67,0.88,0.04,0.62,0.33
Cr,JTH-1.1-std,14.0,40.0,40,1.0,0.71,0.96,0.72,0.84,1.77,0.48,0.49,0.27,0.24,0.51,0.47
