element,name,Z,ecut_eff,ecut_prec,cost,avg_sq_score,SC,BCC,FCC,DC,XO,XO2,XO3,X2O,X2O3,X2O5
Tb,Wentzcovitch,19.0,200.0,200,2.15,1.92,2.51,2.73,3.02,3.35,0.19,0.94,2.06,0.25,0.59,0.57
Tb,JTH-1.1-std,19.0,120.0,150,1.0,4.63,2.68,4.02,4.42,10.58,1.6,3.4,5.98,1.89,2.75,2.42
